year,edition,edition_id,host_city,host_country_noc,is_host,country,country_noc,continent,is_defunct_entity,era,gold,silver,bronze,total,rank_in_edition,medal_share_pct,gold_ratio,n_countries_in_edition,edition_data_complete
2012,2012 Summer Olympics,54,London,GBR,False,Indonesia,INA,Asia,False,Modern (2004-2016),0,2,1,3,50,0.31,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Belgium,BEL,Europe,False,Modern (2004-2016),0,1,2,3,50,0.31,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Uzbekistan,UZB,Asia,False,Modern (2004-2016),0,0,3,3,50,0.31,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Dominican Republic,DOM,Americas,False,Modern (2004-2016),1,1,0,2,57,0.21,0.5,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Chinese Taipei,TPE,Asia,False,Modern (2004-2016),1,0,1,2,57,0.21,0.5,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Latvia,LAT,Europe,False,Modern (2004-2016),1,0,1,2,57,0.21,0.5,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Armenia,ARM,Europe,False,Modern (2004-2016),0,1,1,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Estonia,EST,Europe,False,Modern (2004-2016),0,1,1,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Malaysia,MAS,Asia,False,Modern (2004-2016),0,1,1,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Puerto Rico,PUR,Americas,False,Modern (2004-2016),0,1,1,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Qatar,QAT,Asia,False,Modern (2004-2016),0,1,1,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Greece,GRE,Europe,False,Modern (2004-2016),0,0,2,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Singapore,SGP,Asia,False,Modern (2004-2016),0,0,2,2,57,0.21,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Algeria,ALG,Africa,False,Modern (2004-2016),1,0,0,1,67,0.1,1.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Bahrain,BRN,Asia,False,Modern (2004-2016),1,0,0,1,67,0.1,1.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Grenada,GRN,Americas,False,Modern (2004-2016),1,0,0,1,67,0.1,1.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,The Bahamas,BAH,Americas,False,Modern (2004-2016),1,0,0,1,67,0.1,1.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Uganda,UGA,Africa,False,Modern (2004-2016),1,0,0,1,67,0.1,1.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Venezuela,VEN,Americas,False,Modern (2004-2016),1,0,0,1,67,0.1,1.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Botswana,BOT,Africa,False,Modern (2004-2016),0,1,0,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Cyprus,CYP,Europe,False,Modern (2004-2016),0,1,0,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Gabon,GAB,Africa,False,Modern (2004-2016),0,1,0,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Guatemala,GUA,Americas,False,Modern (2004-2016),0,1,0,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Montenegro,MNE,Europe,False,Modern (2004-2016),0,1,0,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Portugal,POR,Europe,False,Modern (2004-2016),0,1,0,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Afghanistan,AFG,Asia,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Cameroon,CMR,Africa,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,"Hong Kong, China",HKG,Asia,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Kingdom of Saudi Arabia,KSA,Asia,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Kuwait,KUW,Asia,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Morocco,MAR,Africa,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Tajikistan,TJK,Asia,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Vietnam,VIE,Asia,False,Modern (2004-2016),0,0,1,1,67,0.1,0.0,86,True
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,United States,USA,Americas,False,Modern (2004-2016),46,37,38,121,1,13.63,0.38,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,People's Republic of China,CHN,Asia,False,Modern (2004-2016),26,18,26,70,2,7.88,0.371,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Great Britain,GBR,Europe,False,Modern (2004-2016),27,23,17,67,3,7.55,0.403,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Russian Federation,RUS,Europe,False,Modern (2004-2016),19,17,20,56,4,6.31,0.339,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Germany,GER,Europe,False,Modern (2004-2016),17,10,15,42,5,4.73,0.405,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,France,FRA,Europe,False,Modern (2004-2016),10,18,14,42,5,4.73,0.238,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Japan,JPN,Asia,False,Modern (2004-2016),12,8,21,41,7,4.62,0.293,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Australia,AUS,Oceania,False,Modern (2004-2016),8,11,10,29,8,3.27,0.276,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Italy,ITA,Europe,False,Modern (2004-2016),8,12,8,28,9,3.15,0.286,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Canada,CAN,Americas,False,Modern (2004-2016),4,3,15,22,10,2.48,0.182,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Republic of Korea,KOR,Asia,False,Modern (2004-2016),9,3,9,21,11,2.36,0.429,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Netherlands,NED,Europe,False,Modern (2004-2016),8,7,4,19,12,2.14,0.421,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,True,Brazil,BRA,Americas,False,Modern (2004-2016),7,6,6,19,12,2.14,0.368,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,New Zealand,NZL,Oceania,False,Modern (2004-2016),4,9,5,18,14,2.03,0.222,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Azerbaijan,AZE,Europe,False,Modern (2004-2016),1,7,10,18,14,2.03,0.056,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Spain,ESP,Europe,False,Modern (2004-2016),7,4,6,17,16,1.91,0.412,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Kazakhstan,KAZ,Asia,False,Modern (2004-2016),2,5,10,17,16,1.91,0.118,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Hungary,HUN,Europe,False,Modern (2004-2016),8,3,4,15,18,1.69,0.533,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Denmark,DEN,Europe,False,Modern (2004-2016),2,6,7,15,18,1.69,0.133,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Kenya,KEN,Africa,False,Modern (2004-2016),6,6,1,13,20,1.46,0.462,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Uzbekistan,UZB,Asia,False,Modern (2004-2016),4,2,7,13,20,1.46,0.308,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Jamaica,JAM,Americas,False,Modern (2004-2016),6,3,2,11,22,1.24,0.545,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Cuba,CUB,Americas,False,Modern (2004-2016),5,2,4,11,22,1.24,0.455,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Sweden,SWE,Europe,False,Modern (2004-2016),2,6,3,11,22,1.24,0.182,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Ukraine,UKR,Europe,False,Modern (2004-2016),2,5,4,11,22,1.24,0.182,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Poland,POL,Europe,False,Modern (2004-2016),2,3,6,11,22,1.24,0.182,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Croatia,CRO,Europe,False,Modern (2004-2016),5,3,2,10,27,1.13,0.5,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,South Africa,RSA,Africa,False,Modern (2004-2016),2,6,2,10,27,1.13,0.2,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Czechia,CZE,Europe,False,Modern (2004-2016),1,2,7,10,27,1.13,0.1,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Belarus,BLR,Europe,False,Modern (2004-2016),1,4,4,9,30,1.01,0.111,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Colombia,COL,Americas,False,Modern (2004-2016),3,2,3,8,31,0.9,0.375,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Islamic Republic of Iran,IRI,Asia,False,Modern (2004-2016),3,1,4,8,31,0.9,0.375,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Serbia,SRB,Europe,False,Modern (2004-2016),2,4,2,8,31,0.9,0.25,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Türkiye,TUR,Europe,False,Modern (2004-2016),1,3,4,8,31,0.9,0.125,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Ethiopia,ETH,Africa,False,Modern (2004-2016),1,2,5,8,31,0.9,0.125,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Switzerland,SUI,Europe,False,Modern (2004-2016),3,2,2,7,36,0.79,0.429,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Democratic People's Republic of Korea,PRK,Asia,False,Modern (2004-2016),2,3,2,7,36,0.79,0.286,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Georgia,GEO,Europe,False,Modern (2004-2016),2,1,4,7,36,0.79,0.286,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Greece,GRE,Europe,False,Modern (2004-2016),3,1,2,6,39,0.68,0.5,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Belgium,BEL,Europe,False,Modern (2004-2016),2,2,2,6,39,0.68,0.333,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Thailand,THA,Asia,False,Modern (2004-2016),2,2,2,6,39,0.68,0.333,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Argentina,ARG,Americas,False,Modern (2004-2016),3,1,0,4,42,0.45,0.75,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Slovakia,SVK,Europe,False,Modern (2004-2016),2,2,0,4,42,0.45,0.5,44,False
2016,2016 Summer Olympics,59,Rio de Janeiro,BRA,False,Armenia,ARM,Europe,False,Modern (2004-2016),1,3,0,4,42,0.45,0.25,44,False
